Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
3560,-16.160861,-231.04046,68.833297,0.447601019,0.193293374,0.791233639,-0.016474502,0.005442469,0.035890879
3561,-7.781156,-251.391174,80.205756,0.494460041,0.232342508,0.801483996,-0.016474502,0.005442469,0.035890879
3562,-23.942016,-290.296951,98.760818,0.473959225,0.324596126,0.829794699,-0.015444845,0.006325032,0.038391473
3563,-23.343466,-316.63317,141.856449,0.504710398,0.348513761,0.814663099,-0.015444845,0.006325032,0.038391473
3564,-30.526072,-352.546194,184.353528,0.556450561,0.433933843,0.772197146,-0.015444845,0.006325032,0.038391473
3565,-63.446194,-399.233127,235.230313,0.661395107,0.423683384,0.735100408,-0.014415189,0.005442469,0.037950191
3566,-18.555063,-444.722959,265.157834,0.715087768,0.389027217,0.608190724,-0.014415189,0.005442469,0.037950191
3567,7.182605,-259.77088,112.527478,1.118270336,0.380729358,0.748767686,-0.014415189,0.005442469,0.037950191
3568,28.73042,-335.188232,100.556469,1.235417839,0.449065341,0.808805708,-0.014415189,0.005442469,0.037950191
3569,56.263589,-232.836112,135.272394,1.538536901,0.551569419,1.533167686,-0.01132622,0.001618031,0.034125753
3570,33.518824,29.927521,69.431848,2.018353517,0.653097248,1.778201121,-0.01132622,0.001618031,0.034125753
3571,-80.205606,162.207163,33.518823,2.287304587,0.599892762,1.57465739,-0.01132622,0.001618031,0.034125753
3572,-132.878192,261.566531,32.920273,2.351735678,0.460291947,1.344755454,-0.01132622,0.001618031,0.034125753
3573,-214.879599,359.130249,38.307227,2.258017737,0.598916514,1.219798165,-0.009119813,0.000441281,0.033684472
3574,-243.610019,398.634576,75.417352,2.055938328,0.648216106,1.281300612,-0.009119813,0.000441281,0.033684472
3575,-177.769474,253.785376,103.549222,1.579050459,0.738029154,1.289598573,-0.009119813,0.000441281,0.033684472
3576,-78.410104,226.850608,57.46084,1.159760041,0.774637717,1.384780836,-0.009119813,0.000441281,0.033684472
3577,2.992752,345.363589,-70.030399,0.578903772,0.842973802,1.474593884,-0.00897272,-0.000294188,0.032654816
3578,-3.591302,328.604178,-110.133276,-0.149851172,0.830282773,0.993801121,-0.00897272,-0.000294188,0.032654816
3579,-30.526072,-261.566531,-61.052142,-1.627861876,0.705813558,-0.353394903,-0.00897272,-0.000294188,0.032654816
3580,199.317289,-638.653293,-135.870945,1.332064526,0.317274414,0.390003466,-0.009119813,-0.000882563,0.030742597
3581,167.594116,672.172116,-377.086761,2.197003364,0.978181448,1.900717941,-0.009119813,-0.000882563,0.030742597
3582,233.434662,626.083734,-407.014282,1.111436697,0.86493894,1.189046891,-0.009119813,-0.000882563,0.030742597
3583,134.673843,621.893881,-399.831678,1.50680948,1.064577778,1.78259419,-0.009119813,-0.000882563,0.030742597
3584,14.36521,902.015476,-440.533105,1.499487768,1.159271967,1.763557696,-0.006325032,-0.002794782,0.026771065
3585,-42.497079,978.031378,-433.949051,1.394055046,1.150485933,1.603456167,-0.006325032,-0.002794782,0.026771065
3586,-127.491239,950.498059,-352.546194,1.247620693,1.112412946,1.361351376,-0.006325032,-0.002794782,0.026771065
3587,-156.820209,864.306799,-256.179578,1.187094495,1.007468298,1.121198981,-0.005295376,-0.003971532,0.027800722
3588,-131.681091,745.195267,-174.178171,1.315468603,0.857617227,1.034802752,-0.005295376,-0.003971532,0.027800722
3589,-43.69418,644.040247,-150.834704,1.482403772,0.626739042,0.975740877,-0.005295376,-0.003971532,0.027800722
3590,48.482583,539.892474,-127.491239,1.554156575,0.428076453,0.762434862,-0.005295376,-0.003971532,0.027800722
3591,128.68834,418.985291,-83.797058,1.387709582,0.227461366,0.52716371,-0.004854094,-0.005148282,0.027212346
3592,166.995566,265.157833,-46.088382,1.114853517,-0.085908155,0.287987564,-0.004854094,-0.005148282,0.027212346
3593,243.011468,74.818802,4.189853,0.812222528,-0.198174516,-0.042954027,-0.004854094,-0.005148282,0.027212346
3594,333.392432,-111.928927,31.124622,0.526675535,-0.359252294,-0.205984302,-0.005001188,-0.006619219,0.027506534
3595,328.604177,-269.946238,56.862289,0.369014577,-0.445648522,-0.266510499,-0.005001188,-0.006619219,0.027506534
3596,283.114347,-352.546194,72.4246,0.339239551,-0.494948114,-0.194269623,-0.005001188,-0.006619219,0.027506534
3597,201.71149,-334.589682,65.241995,0.421242813,-0.351442406,-0.067359837,-0.005001188,-0.006619219,0.027506534
3598,83.198507,-248.996973,59.256492,0.571582059,-0.198662589,0.122028644,-0.003971532,-0.010002376,0.024858846
3599,-24.540567,-138.265146,46.686932,0.726314373,-0.065895413,0.323619878,-0.003971532,-0.010002376,0.024858846
3600,-103.549222,-41.898529,31.124621,0.887880326,0.036120489,0.464685015,-0.003971532,-0.010002376,0.024858846
3601,-147.243402,16.759412,14.963761,0.969395413,0.086396228,0.542783282,-0.002794782,-0.011620407,0.024711752
3602,-158.017309,26.336218,6.584054,1.034802752,0.113730683,0.568653415,-0.002794782,-0.011620407,0.024711752
3603,-128.688339,-2.394201,1.197101,0.96549052,0.068335984,0.528628033,-0.002794782,-0.011620407,0.024711752
3604,-67.037647,-56.263739,-10.175357,0.928393782,-0.034656167,0.535949745,-0.002794782,-0.011620407,0.024711752
3605,-10.175357,-106.541974,-16.160861,0.906916718,-0.071752803,0.53546157,-0.000588375,-0.012650064,0.02382919
3606,30.526071,-134.673844,-17.956512,0.909357288,-0.096646687,0.564748522,-0.000588375,-0.012650064,0.02382919
3607,50.278235,-134.673843,-14.36521,0.920583996,-0.081027013,0.650168502,-0.000588375,-0.012650064,0.02382919
3608,44.292731,-108.337625,-8.379706,0.967931091,-0.035144241,0.732171764,0.000294188,-0.014268095,0.023976284
3609,28.73042,-71.82605,-5.386954,1.040171967,-0.00927421,0.823937309,0.000294188,-0.014268095,0.023976284
3610,5.386953,-46.686932,-1.795651,1.105091233,0.021477064,0.897154434,0.000294188,-0.014268095,0.023976284
3611,-7.781155,-45.489832,4.189853,1.112412946,0.044906524,0.922048318,0.002647688,-0.01603322,0.023976284
3612,-15.562311,-61.650693,2.992752,1.107531804,0.066383588,0.947430275,0.002647688,-0.01603322,0.023976284
3613,-20.949264,-68.234747,2.992752,1.146580938,0.079562691,1.003075331,0.002647688,-0.01603322,0.023976284
3614,-19.752164,-55.066638,0,1.249085015,0.096646687,1.08605474,0.002647688,-0.01603322,0.023976284
3615,-9.576807,-17.357962,-13.168109,1.425782467,0.131302752,1.204178491,0.001765125,-0.015591939,0.024564659
3616,-7.182605,41.898529,-32.321723,1.638112334,0.138624567,1.330600102,0.001765125,-0.015591939,0.024564659
3617,-11.971008,98.162268,-47.884033,1.820179001,0.136183996,1.402841081,0.001765125,-0.015591939,0.024564659
3618,-26.934769,121.505734,-52.073886,1.916825688,0.14252946,1.34426738,0.001765125,-0.015591939,0.024564659
3619,-46.686932,105.943424,-35.913025,1.911944546,0.137648318,1.262264118,0.000588375,-0.01603322,0.023535002
3620,-56.862289,61.650692,-8.978256,1.860692457,0.139600714,1.148533435,0.000588375,-0.01603322,0.023535002
3621,-55.665189,1.795652,13.168109,1.785522834,0.084931906,0.989408155,0.000588375,-0.01603322,0.023535002
3622,-34.117374,-62.249243,20.949265,1.6879,0.001952497,0.896178186,-0.000882563,-0.015003564,0.023240815
3623,20.949265,-101.155021,10.175357,1.699614679,-0.145946279,0.742910296,-0.000882563,-0.015003564,0.023240815
3624,39.504327,-144.8492,26.934768,1.74989052,-0.171328236,0.576463201,-0.000882563,-0.015003564,0.023240815
3625,38.307227,-147.841953,74.220252,1.854346993,-0.1776737,0.443207951,-0.000882563,-0.015003564,0.023240815
3626,40.701428,-119.111532,121.505734,2.0281158,-0.246985933,0.289940061,-0.00353025,-0.015444845,0.023240815
3627,74.220252,-115.52023,153.827457,2.09352314,-0.410016208,0.036120489,-0.00353025,-0.015444845,0.023240815
3628,138.863696,-157.418759,162.805713,2.0129842,-0.653097248,-0.26895107,-0.00353025,-0.015444845,0.023240815
3629,205.901343,-222.062204,150.236154,1.889491233,-0.883975331,-0.521794393,-0.004265719,-0.014562283,0.022358252
3630,192.134683,-284.909998,145.447751,1.820667074,-0.975252803,-0.667252497,-0.004265719,-0.014562283,0.022358252
3631,76.614453,-326.808527,155.623107,1.820179001,-0.886415902,-0.75169633,-0.004265719,-0.014562283,0.022358252
3632,-107.739075,-324.414325,165.798465,1.875824057,-0.609655046,-0.718016412,-0.004265719,-0.014562283,0.022358252
3633,-280.121594,-271.143338,157.41876,2.003710092,-0.280177778,-0.603309582,-0.004854094,-0.013826814,0.022211158
3634,-388.459219,-201.711489,141.856448,2.032996942,-0.079562691,-0.483721509,-0.004854094,-0.013826814,0.022211158
3635,-521.935813,-481.234534,164.601364,-0.960609378,0.68726524,-0.339239551,-0.004854094,-0.013826814,0.022211158
3636,-253.785376,-911.592282,255.581027,1.828476962,-0.14838685,-0.762434862,-0.004265719,-0.012650064,0.022211158
3637,-116.717331,-260.967981,-46.686932,1.786987258,-0.262605607,-1.475082059,-0.004265719,-0.012650064,0.022211158
3638,-184.353527,149.039053,-82.599957,-0.671645566,0.529604281,0.187435984,-0.004265719,-0.012650064,0.022211158
3639,-390.254871,156.820209,273.537539,0.237223649,2.016401019,0.604773904,-0.004265719,-0.012650064,0.022211158
3640,-115.52023,-260.369431,118.512983,-0.735588583,1.211500204,1.395031295,-0.005148282,-0.013385533,0.022064065
3641,306.457812,-487.818588,-397.437476,-0.203055657,-0.503734149,0.556938634,-0.005148282,-0.013385533,0.022064065
3642,311.844767,-723.647452,-89.782562,0.005369215,-0.628203364,0.380241182,-0.005148282,-0.013385533,0.022064065
3643,162.207162,-183.156427,272.340439,1.107531804,-0.789769317,1.875335984,-0.004412813,-0.012944251,0.02265244
3644,310.049115,323.217224,134.075292,1.900229766,-1.238346483,2.388832416,-0.004412813,-0.012944251,0.02265244
3645,235.230164,338.180985,20.949265,1.428223038,-0.058085627,1.644457798,-0.004412813,-0.012944251,0.02265244
3646,-19.752164,93.373865,-61.650693,0.856640979,1.071411315,0.939132314,-0.005148282,-0.013385533,0.021916971
3647,-238.821466,-41.898529,-122.104284,0.71655209,1.820179001,0.566212844,-0.005148282,-0.013385533,0.021916971
3648,-302.86651,-25.737668,-24.540567,0.839556983,1.257382977,0.626250866,-0.005148282,-0.013385533,0.021916971
3649,-293.888254,77.811554,180.163675,0.941084811,0.323131804,1.025040469,-0.005148282,-0.013385533,0.021916971
3650,-289.698401,207.098443,208.295544,1.286669827,0.165958919,1.117294088,-0.005295376,-0.012797158,0.021916971
3651,-325.013025,241.215818,125.695587,1.176355963,0.548152599,0.916190928,-0.005295376,-0.012797158,0.021916971
3652,-273.537539,204.704242,89.782562,0.794162283,0.485673904,0.858593374,-0.005295376,-0.012797158,0.021916971
3653,-165.199915,201.711489,17.956513,0.636013252,0.056133129,1.09874577,-0.005442469,-0.012944251,0.021622783
3654,180.163675,464.475123,-246.004221,1.57465739,-0.469078084,1.853370744,-0.005442469,-0.012944251,0.021622783
3655,442.927457,384.867916,-369.904156,1.073363812,-0.31434577,1.301801427,-0.005442469,-0.012944251,0.021622783
3656,338.180984,93.972416,-210.689746,0.671157492,0.387562895,0.926441386,-0.005442469,-0.012944251,0.021622783
3657,268.150586,57.460839,-148.440503,0.720945158,0.033679918,0.989896228,-0.004707001,-0.012650064,0.022358252
3658,192.733234,2.992752,-100.55647,0.538390316,0.045394699,0.86493894,-0.004707001,-0.012650064,0.022358252
3659,140.060797,-19.752163,-62.847794,0.542295209,0.149362997,0.835651988,-0.004707001,-0.012650064,0.022358252
3660,73.621701,-17.956513,-35.913024,0.480792762,0.091765545,0.812222528,-0.005295376,-0.012944251,0.02147569
3661,29.32897,-13.168109,-22.146366,0.491531295,0.133743425,0.804412742,-0.005295376,-0.012944251,0.02147569
3662,25.139118,-11.971008,-17.956512,0.500805505,0.167423242,0.804412742,-0.005295376,-0.012944251,0.02147569
3663,19.153613,-7.781156,-11.372458,0.491043221,0.195733945,0.753648828,-0.005295376,-0.012944251,0.02147569
3664,14.36521,-2.394201,-8.379706,0.493483792,0.176209378,0.768780326,-0.005001188,-0.012797158,0.022211158
3665,11.372308,2.992752,-5.985504,0.520818145,0.184995413,0.776590214,-0.005001188,-0.012797158,0.022211158
3666,7.781156,5.985504,-2.992752,0.514960856,0.171328236,0.767316004,-0.005001188,-0.012797158,0.022211158
3667,1.795651,8.379706,0.59855,0.520330071,0.215258512,0.759506218,-0.005001188,-0.012797158,0.022211158
3668,-7.182605,7.781155,6.584055,0.506662895,0.238199898,0.773661468,-0.005295376,-0.012797158,0.022211158
3669,-10.175208,12.569559,8.379706,0.526187462,0.24308104,0.768780326,-0.005295376,-0.012797158,0.022211158
3670,-5.985504,11.372458,5.985504,0.511544037,0.211841692,0.758529969,-0.005295376,-0.012797158,0.022211158
3671,0,4.788403,1.795651,0.509103466,0.204031906,0.759018043,-0.004707001,-0.01250297,0.022211158
3672,7.781156,0,-2.394202,0.506662895,0.197198267,0.776102039,-0.004707001,-0.01250297,0.022211158
3673,8.379556,-10.175357,-1.795651,0.487626402,0.172792559,0.766339755,-0.004707001,-0.01250297,0.022211158
3674,8.379706,-9.576807,0.59855,0.496900612,0.183042915,0.779030785,-0.004707001,-0.01250297,0.022211158
3675,4.189853,-7.781155,1.197101,0.502269827,0.179626096,0.773661468,-0.005442469,-0.012797158,0.022505346
3676,-0.598551,-0.59855,8.379706,0.481280938,0.193781448,0.772197146,-0.005442469,-0.012797158,0.022505346
3677,-7.781155,8.379705,7.182605,0.510079613,0.205496228,0.752672579,-0.005442469,-0.012797158,0.022505346
3678,-18.554913,18.555063,8.379706,0.533997248,0.241616718,0.744374618,-0.005148282,-0.013238439,0.02265244
3679,-21.547815,28.13187,11.971008,0.56816524,0.23380683,0.740957798,-0.005148282,-0.013238439,0.02265244
3680,-24.540567,30.526071,5.985504,0.551081244,0.223556473,0.747791437,-0.005148282,-0.013238439,0.02265244
3681,-17.956513,30.526071,5.985505,0.548640673,0.214770336,0.737540979,-0.005148282,-0.013238439,0.02265244
3682,-8.978256,28.13187,2.394201,0.533020999,0.206472477,0.74242212,-0.005148282,-0.013238439,0.02265244
3683,-4.788403,15.56231,0,0.538390316,0.189876555,0.739493476,-0.006177938,-0.013532626,0.024123377
3684,2.992752,6.584055,-4.189853,0.519841998,0.191829052,0.74242212,-0.006177938,-0.013532626,0.024123377
3685,7.781155,-2.394202,-4.189853,0.539366565,0.156196636,0.750720082,-0.006177938,-0.013532626,0.024123377
3686,8.379706,-6.584054,0,0.513984608,0.166935168,0.744374618,-0.006177938,-0.013532626,0.024123377
3687,7.182605,-7.182605,-5.386953,0.522282569,0.164494597,0.759018043,-0.006913407,-0.013091345,0.024711752
3688,5.985504,-1.795651,-7.182605,0.513984608,0.162054027,0.751208257,-0.006913407,-0.013091345,0.024711752
3689,6.584055,-9.576807,-3.591303,0.530580428,0.143017533,0.763899185,-0.006913407,-0.013091345,0.024711752
3690,6.584054,-11.971008,8.379706,0.488114475,0.169863812,0.742910296,-0.006913407,-0.013091345,0.024711752
3691,0,12.569558,-17.956512,0.506662895,0.181578593,0.749743935,-0.006913407,-0.013091345,0.024711752
3692,4.189853,-14.36521,18.555062,0.501293578,0.214770336,0.742910296,-0.00779597,-0.012650064,0.026035596
3693,2.992752,-5.985504,4.788404,0.614536188,0.20696055,0.76097054,-0.00779597,-0.012650064,0.026035596
3694,7.182605,-4.788403,-10.175357,0.507150968,0.175233129,0.759994292,-0.00779597,-0.012650064,0.026035596
3695,10.175357,-34.117374,19.752163,0.663347604,0.151803568,0.81368685,-0.00779597,-0.012650064,0.026035596
3696,10.175357,-7.781155,-26.336218,0.499829256,0.166935168,0.809293884,-0.00779597,-0.012650064,0.026035596
3697,13.76651,-34.117374,0,0.482257085,0.132767176,0.7844,-0.008531438,-0.012650064,0.026035596
3698,10.773908,-40.102878,2.992752,0.500805505,0.154732314,0.781959429,-0.008531438,-0.012650064,0.026035596
3699,10.773907,-43.095629,2.992752,0.499341182,0.139600714,0.788304893,-0.008531438,-0.012650064,0.026035596
3700,7.781155,-46.088382,1.795651,0.48274526,0.140088889,0.794650459,-0.008531438,-0.012650064,0.026035596
3701,9.576807,-48.482584,0,0.48860265,0.146434353,0.789769317,-0.008531438,-0.012650064,0.026035596
3702,8.379706,-49.081134,1.197101,0.480792762,0.158149134,0.789281142,-0.012355876,-0.01250297,0.02971294
3703,8.978256,-53.869537,4.189853,0.483721509,0.173768807,0.791233639,-0.012355876,-0.01250297,0.02971294
3704,7.781156,-61.650693,11.971009,0.474447299,0.170840061,0.785864322,-0.012355876,-0.01250297,0.02971294
3705,5.386953,-75.417352,14.96376,0.475911621,0.175233129,0.802948318,-0.01367972,-0.012355876,0.032949003
3706,4.788404,-79.008655,16.160861,0.491043221,0.161077778,0.774149643,-0.01367972,-0.012355876,0.032949003
3707,4.189852,-86.19126,15.562311,0.453946483,0.164494597,0.802948318,-0.01367972,-0.012355876,0.032949003
3708,10.175358,-94.570966,13.168109,0.469078084,0.147898675,0.767316004,-0.01367972,-0.012355876,0.032949003
3709,13.766659,-108.337625,11.372458,0.463708767,0.136183996,0.790745464,-0.013826814,-0.011473314,0.036920535
3710,8.978256,-123.899936,14.96376,0.449065341,0.127886035,0.788304893,-0.013826814,-0.011473314,0.036920535
3711,-8.379705,-149.637603,29.328971,0.520818145,0.157172885,0.625762793,-0.013826814,-0.011473314,0.036920535
3712,10.175357,-133.476743,21.547815,0.461756371,0.153756065,0.771220897,-0.013385533,-0.011032032,0.039421129
3713,8.978256,-142.454999,26.336218,0.489578899,0.144481855,0.757553721,-0.013385533,-0.011032032,0.039421129
3714,-6.584055,-159.812961,31.124621,0.472494801,0.175233129,0.752184506,-0.013385533,-0.011032032,0.039421129
3715,-1.795651,-160.411511,37.708677,0.520818145,0.161077778,0.749743935,-0.013385533,-0.011032032,0.039421129
3716,0.59855,-165.199914,38.905777,0.512520183,0.172792559,0.712647197,-0.012944251,-0.01014947,0.042068817
3717,13.16811,-167.594117,38.307226,0.55059317,0.179626096,0.72240948,-0.012944251,-0.01014947,0.042068817
3718,-11.372458,-191.536132,49.679685,0.518377574,0.228925688,0.752184506,-0.012944251,-0.01014947,0.042068817
3719,-31.124622,-237.624515,67.037646,0.496412436,0.251867074,0.743886544,-0.011767501,-0.011620407,0.040450785
3720,-46.088382,-274.734641,82.001407,0.520330071,0.322155556,0.754625076,-0.011767501,-0.011620407,0.040450785
3721,-58.657791,-320.224472,115.52023,0.570117737,0.334846585,0.627715291,-0.011767501,-0.011620407,0.040450785
3722,-40.102878,-365.115753,150.834705,0.640894393,0.315322018,0.683360347,-0.011767501,-0.011620407,0.040450785
3723,-17.357962,-336.983883,88.585461,0.729731193,0.403670744,0.603797655,-0.011179126,-0.012650064,0.037214722
3724,8.379706,-281.917246,-72.4246,0.966954842,0.192317125,0.883975331,-0.011179126,-0.012650064,0.037214722
3725,79.607056,-527.921466,-37.708676,0.916190928,0.068824159,0.860057798,-0.011179126,-0.012650064,0.037214722
3726,193.930334,-594.360562,-22.744916,1.049446177,0.104944648,0.973788481,-0.011179126,-0.012650064,0.037214722
3727,153.827457,-337.582434,62.847793,1.478498879,0.403670744,1.254454332,-0.006913407,-0.015444845,0.034125753
3728,19.752163,4.189853,250.792624,2.15209684,0.511055861,1.081661774,-0.006913407,-0.015444845,0.034125753
